"","Patient1","Patient2","Patient3","Patient4","Patient5","Patient6","Patient7","Patient8","Patient9","Patient10","Patient11","Patient12","Patient13","Patient14","Patient15","Patient16","Patient17","Patient18","Patient19","Patient20","Patient21","Patient22","Patient23","Patient24","Patient25","Patient26","Patient27","Patient28","Patient29","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient39","Patient40","Patient41","Patient42","Patient43","Patient44","Patient45","Patient46","Patient47","Patient48","Patient49","Patient50","Patient51","Patient52","Patient53","Patient54","Patient55","Patient56","Patient57","Patient58","Patient59","Patient60","Patient61","Patient62","Patient63","Patient64","Patient65","Patient66","Patient67","Patient68","Patient69","Patient70","Patient71","Patient72","Patient73","Patient74","Patient75","Patient76","Patient77","Patient78","Patient79","Patient80","Patient81","Patient82","Patient83","Patient84","Patient85","Patient86","Patient87","Patient88","Patient89","Patient90","Patient91","Patient92","Patient93","Patient94","Patient95","Patient96","Patient97","Patient98","Patient99","Patient100"
"Gene51",0.33828080825471,1.31962936055968,1.08991669817603,0.571057896736425,-0.793992651744118,-0.424329046857419,0.132230342091575,-1.47627747078904,-0.0552655178198376,2.30302658567728,-0.738261575741191,-0.0293400650601603,-0.121712639977206,-1.20332999072725,-0.182124351710082,1.15180438466861,0.47447358970155,0.541117297660202,0.189926087189509,-0.736711310949115,-0.326697025698219,-0.56776242626329,0.98302771282811,1.60653586075705,-0.700483449931365,-1.32207794478737,0.614075584667235,-0.811006351375967,-1.39102557862968,0.374236268494941,-0.287359044537646,0.384946939854807,-1.40687158628889,0.614838094762792,0.433505194051011,-1.34504471262916,0.562396021062678,0.264405071601684,1.38617402796129,-0.212596110684315,0.0406742516992356,0.600374712027618,-0.536200330182316,-1.41460938839916,-0.235303073546194,0.737705333840971,0.77402243824699,-0.584472185632774,-0.927816116945607,-0.929452696728906,0.317353201626052,0.0771057775021012,-0.462137891583428,0.439847904529254,-0.193129101359049,0.935887151328303,0.244045295689149,-0.388771004504466,-1.48927846320275,1.89297327333385,0.54319735167095,0.424598781907228,-1.16121413256864,0.222209460761844,-1.88904878482462,1.37890448712207,1.25446652038654,-0.658426245913157,-0.356614789466043,0.16246448431743,-1.41416338531762,-0.641991591110113,-1.0867782632884,-0.305360258040735,1.04580595438984,0.486483445037004,0.226693296286633,0.657904433968243,-1.11536413475291,-0.641031025222742,1.56996474630523,-0.522801872135294,0.100513807485331,0.319161208303756,-0.623134474249764,0.286465926633265,-0.640074251225109,1.60336081920518,0.0529722857835409,-1.05517577595073,1.11618743290317,-1.22051406664736,-0.083618757075724,-0.145329194692302,-1.7554187723077,1.10319056383419,0.369649986598348,-0.281699437855403,-1.42027404162453,0.0401560775985691
"Gene52",-1.04038957970639,-0.27932687031935,-0.793240667855799,0.559706039914639,1.63460683994544,-2.09198903371987,-0.250587217450352,1.63554416715373,-0.425271786902036,-1.71011213316055,-1.13569835892276,0.290772290995584,-1.00639912679533,0.454476588851445,1.31289675889763,1.26255245088584,-0.802312606868725,-1.13899191034701,0.39502603353544,1.68940842238711,1.25736906887123,-1.16245625293665,0.970620908154045,-0.16288155748097,0.904130807772704,-1.9237509008915,1.52640437953519,-0.619711631368034,0.264279173221223,-1.12873355550877,0.534245585946563,2.21713659209593,-0.776351726641152,0.939008362886165,0.993874400624892,-0.225393064941738,-0.508293631721225,-0.596051813879532,-1.51032898839939,0.768066646040276,2.21332722185838,0.117528320975455,0.168935208643886,0.415124054315567,0.527770117387538,-0.308342510121437,-0.0965656875963969,-0.921538954605975,0.521383430710959,-1.10223931988492,0.0866708586442422,0.018600508389398,-0.499356590636323,0.652822238554646,-0.545592615492318,1.07349227152364,0.116930570879702,-0.292256912380981,-1.35896150557907,1.85911444899912,0.739111447875528,0.52232749475398,-1.48765101130471,0.507654368741608,-1.54109131918463,0.617256599866349,1.43514443442958,-1.40916827019169,-0.33905658294966,-0.200686700900765,-0.769314188973419,-1.10815428542962,-0.864649904985507,-0.299265753542536,1.21415672065969,0.613061789635784,-0.250500499311677,-0.0850421160138095,-0.813803315797003,-0.375211663101074,1.14227664502725,-0.66744770873005,-0.456118418150563,0.25055902644683,-0.454423951081153,-0.0890023875858899,-0.36358333753937,1.34823529233277,-0.166276160339633,-1.18743981302669,1.091181397083,-1.15319876768243,-0.171228122609269,-0.11134554079626,-1.57434598053929,0.924827681658081,-0.0498267225391642,-0.13563335082093,-0.655901495906181,0.287314314155252
"Gene53",-0.265517431023378,0.19087693264579,0.405480059975887,0.398615388529919,-0.759472363744942,0.0792331308636015,1.0363428495774,0.295640698875899,-0.251509996705344,-0.850059836939618,-0.117290938016785,-0.739438277517995,-0.125507955376108,0.207694280477609,-0.868689324346413,0.396786151418625,-0.621166704627712,-1.84218266634247,0.152371710802292,-0.242780542509867,-0.747266766220269,0.663851018506615,-1.23974453893976,0.175611942755953,-1.02307890200508,1.11805439912329,-0.352053932847115,1.69506373411015,-0.391135817730623,1.35334014825073,-0.314933157218224,0.097718450417478,-0.906286851475061,-0.127819371442431,-0.213363310759819,0.545599243304393,0.473314859698568,0.901811626158071,0.115921465477947,2.11086814471351,-0.166180461449686,0.353362658144776,-1.08054626607808,-0.013152040372992,-0.972959106737996,1.65705336282739,0.445980019934821,0.627327956934417,0.548695335957425,0.565129960151941,-0.410898872210776,-0.274976118680948,-0.371903690256822,0.816526915502103,-0.732590586508381,0.651998696076649,0.622905715691018,-0.636985279454631,-1.11263842441485,1.40587392466877,0.870046192719621,0.59661512235674,-1.50380832353062,0.38563576811124,-1.4316901157469,-0.0142194999075072,0.968979190211771,-1.82263829813425,-0.196244398649099,-0.0553876019514475,-1.88532039711245,-1.10552862758492,-0.0393146231614583,-0.641043347728597,0.676603043066725,0.311891573930392,-0.694690781187674,-0.224191027994124,-0.594813644612355,0.0343742952363628,1.6034609982922,-0.526167188211564,-0.632368162792294,0.442638319838599,-0.500783468342715,-0.365174443172543,-0.329944617507007,1.26902591215777,-0.562512314886191,-0.94316365927524,1.35234545146578,-1.29102575328123,0.0567944692652702,0.437938350849278,-1.32552521628868,1.07815062209401,-0.46751892592999,0.133002112091405,-0.711535593940452,0.0572122380773771
"Gene54",1.02791072410272,0.29131762957457,0.317859078901987,-0.129972644913248,0.598737309131293,-0.22383562988881,0.803572009779158,-0.11873599390945,-1.11113537502978,-0.185182454370236,0.682095697971829,-0.891106448210947,0.406088461366728,0.101306528766838,-0.269257128214587,-0.41577016734735,-0.405058683241022,-0.0528087157910861,-0.788513463930798,0.0129427474494307,0.192222845903944,-0.440035289762686,1.04539216390398,-1.83248775666066,1.23174651695316,-0.0994928443902738,-0.99179806098691,-0.725565390328724,0.532547531012286,0.245763889385564,-2.20633464358376,-1.78715279673746,2.06488849670058,2.36055343415835,-0.998112731225083,0.0620130507209521,-1.15751853878472,0.3351193742515,0.940350076374396,0.49766214734309,1.29567754629281,-0.754388982389327,1.24281137221154,-2.31453042584248,0.579349347422848,0.873531059198361,0.559760196931216,-0.482549261123662,1.01763802279829,-0.454163156218604,-0.0986783185624995,-0.0314630819014742,-0.282305238620742,0.510919602127985,-0.868150015393279,0.308278626324697,-0.164550068751227,-0.120095825561628,-0.196563906090803,1.47460404668426,0.686137520341301,0.330830978087992,-1.6141014236745,0.032193420837623,-1.72453722159905,-0.0530701522002715,0.872899153731284,-1.41734734261794,-0.328137707510624,-0.321250805442447,-1.51758768812185,-1.19338883153257,-0.349261130185204,-0.528494776631964,0.563182981224003,0.448413409752351,-0.496133910965276,-0.163013204980079,-0.370356633688051,0.0334645683354052,1.38729533995219,-0.26322221451048,-0.317484803758177,0.147269026195974,-0.473998467031094,0.0397531269884653,-0.251196307538297,1.23488779052475,-0.60610938909278,-1.20421658697316,1.38294486497247,-1.40199291998109,0.196174733788033,0.631492727813253,-1.07321757957493,1.11645735861878,-0.965139458972109,0.716611559111622,-0.314147545433619,-0.341064310382268
"Gene55",-0.722148464528087,0.675331461560072,1.09262137868178,-0.213383673003028,-1.4104579153644,-0.325308904617003,-0.0853787778036268,0.658032849037271,0.0922308617253997,-2.83235477797522,0.642497377909915,1.84055063666004,0.695094907376797,-1.48204731077529,0.286524760535801,0.703816543287314,0.805026234752123,1.68029924767372,-1.87300927816822,0.248002316212735,-0.590788779750106,1.51734248453531,-1.25147293262394,-0.724339072350659,-1.34701173269462,1.39650486066753,0.727030221657742,-0.00470530106186618,-0.0650406813356581,0.288396434885885,-2.2623392822352,-2.02667020064723,0.28474082502578,0.894209493025002,-0.0381133603905493,1.03879835559451,0.747182137051222,-0.67131781440395,0.224439512456894,0.146528220938675,-0.57432260737138,-0.615360819786447,-0.255445542378272,0.684135731547188,-0.253823923889811,0.0272688786553808,0.839729653665129,0.0972321941945845,-0.305679403289011,-0.162857608072255,-0.314721084594061,-0.238015211171608,-0.689027590562656,0.858972695230141,-0.748599637814877,0.640565965716597,-0.0172495713115918,-0.323302742620783,-1.00520373237157,1.05252075062457,0.342200504703499,-0.290531445598311,-1.75548630485353,-0.0144813267954743,-1.90103168651025,-0.133145278010526,0.740992705237321,-1.49103456562641,-0.404368255386929,0.141938961987524,-1.19478922336441,-1.16275059380713,0.223739605385408,-0.480331924480197,0.398546044376875,0.400496622183098,-0.811134519007403,0.181452805411773,-0.202524907430706,0.861311448755941,1.16051036850144,-0.372394721301468,-0.481991985874247,-0.366503630811021,-0.535475867646011,0.399343201912132,-0.242689847443508,1.29595616496223,-0.772389312201475,-0.938263991721848,0.976416708849256,-1.46465295753823,0.156970718582052,0.873482437820076,-1.18391602702472,0.979794979468966,-0.501134276318103,1.15644139035061,-0.766339033293121,0.104228469096053
"Gene56",-0.419443028399109,-0.430726991306878,-0.597000175205228,0.0997728543990566,-0.745476106851106,-1.09423722860817,-0.581241546365056,0.462569700885592,-0.360270548169598,-2.28259154717191,0.819124012630628,-1.40732303417791,-0.235596719697366,1.59750694169419,-1.06077060189869,-0.123768724914847,0.808937090140952,-0.164083880487643,1.25377682563401,-1.09100970662341,-1.03354505571246,0.763288888221594,0.456900950663493,1.2990765721865,0.61970673954985,-0.360344321371148,0.69746599885069,1.41200273789075,-0.310347011770876,0.0468156107848275,0.312890609324916,-0.818823333573068,-0.670328053907595,-0.478532527724795,-0.983095364987054,0.433420287531731,-0.295393292972332,0.0116152989639296,0.369035888583712,1.53770751434717,1.1078188535643,-0.554001619078685,-0.136454034996658,-0.919337395570675,-0.652559508612245,0.664374321058201,-0.525347504289359,-0.719641195358455,1.29633338050584,-0.716531828857232,0.0348532044465894,0.298106283830906,-0.742060421821545,0.625869514915117,-0.353646588253954,0.446923304902204,-0.244359795968427,-0.140682018831248,-0.136704574430572,1.45693595828709,0.658089258059279,-0.238183315916348,-1.001539848066,0.153401929152835,-1.44780496629373,0.142815073686864,0.742619736548369,-1.58331608015724,0.20200176825558,-0.0816165090749155,-1.29432744220104,-0.565083818962132,0.633987394276635,-0.691543783935437,0.639876128377627,0.32491242450546,-0.353461136550346,-0.0105611836691341,-0.410855135060086,0.551832493143025,1.26716763931078,-0.139303367330146,-0.0503171289759964,-0.570817462502763,-0.506512311307972,0.704608971678111,-0.0416447844114813,1.29321724616459,-0.569099663266353,-0.449446166177328,1.25029922496463,-1.16382860093088,0.407783139135288,0.734524791870881,-0.949257602434643,1.38040319308825,-0.638301180290077,2.10351262097191,-0.415547442309139,-0.7318031316424
"Gene57",0.697802844828902,0.429196020424649,-0.884364964444338,0.610706300885265,-0.0404124725117083,0.897949461703059,0.244301883018002,0.279482085669429,-0.0320128394104808,1.72470069445627,-0.596487612359218,-0.541567254665966,1.23817485390888,-1.62085727187725,-1.30213989419382,0.977318114767787,1.25800158619553,-1.38783684013947,-0.456741428775453,-0.497706403742655,0.785389325633402,-1.15963824771981,-0.608846980262975,-0.542724951408191,0.68265320179119,0.607266421070791,0.010964750518359,0.168901103604472,1.05695151995693,-0.128417219917686,0.331002074295846,1.76848992191021,-0.684261197746531,-0.0932825225247913,-0.846487669160227,-0.432378270164958,0.426612290229464,0.473972326175221,0.563559879739557,-0.497866967808819,-1.49529100746353,0.260507402573115,0.241682338872018,-0.203543677077883,-0.683110399430975,0.0339723196871723,-0.297804437779514,0.906713059131496,0.379717262823024,-0.92142083240623,0.0360557740619949,0.913056308449769,-1.36925047529973,0.715872137913135,-0.361968110474122,0.660644741804425,-0.892893283550728,-0.516439656741066,-0.134818395953957,1.14005850626995,0.161932041181074,-0.531542300184991,-1.55894677685293,0.291798327095753,-1.05551195639242,0.369670367523657,0.309919014626394,-1.05313368087126,-0.0886466113656146,0.627140525713758,-1.2276476415034,-0.544514310760939,0.504460656416357,-0.510780512828336,0.687207771535665,-0.0384664718770082,-0.853733166019935,0.061393983965505,-0.44772331519165,0.208395729901663,1.81592067999562,0.624591701012723,-0.0097627315898781,-0.519756135718443,-0.530346069962253,1.1165534644913,0.292070392392731,1.38085513153281,-0.990112595318914,-0.609350661939336,1.44148821536774,-0.967354370474511,0.484517265220738,0.927687626160643,-0.208015438052342,1.29942266529822,-1.00535003645103,1.79028620447186,-0.0869539177965163,-0.616171853096644
"Gene58",-1.12468089051049,-1.42110465181816,0.0106635161749918,-2.20755067721737,-2.07971045089987,-1.59771900488084,0.77525178194558,0.014193116308276,0.718336224314889,0.821955824771757,-0.103111779289537,-0.514934194997704,0.251386120775876,-0.804548546258232,-0.544557530216834,-2.10498988449891,-0.129677011341978,-0.440704727180675,-0.752317223295092,0.456957930331414,0.566804709800883,-0.282564574460585,-0.332717908005648,2.68006011977543,-2.58001389422007,0.196671839337022,0.314865540937404,0.29515178986609,0.191758051788415,-1.30878411992318,0.881762131561104,-1.08923817494699,0.785745429067215,1.58624959009456,-0.484014979332428,0.111143338085366,1.4757707858718,-0.693357959778931,-1.17977956416928,-0.837563565258651,-0.928597059953087,-1.97787474772917,-0.729660107913522,-1.10676744572959,-1.55254923433266,-0.950836091875434,-1.18719954076646,0.861107195652775,-1.43787759469942,-0.895243523123833,-0.396253003587079,1.11962812888658,-1.51657840086935,1.10013779031711,-0.380312074696816,0.332614234683229,-0.793360989152279,-0.703625542774168,-0.541639752469533,1.00603013397471,0.453486939443829,-0.893231665342093,-1.32060644800115,-0.339225116015908,-0.912586075967601,-0.107718525847103,0.61098822827225,-0.292110321547611,0.241401542579517,0.510704015615655,-1.14377411963986,-0.493445821993296,0.417707484911458,-0.773141140615235,0.976834528183279,-0.422323801178768,-0.839642569358747,0.311740393440495,-0.734154439162242,0.567175027530902,1.95259131474263,0.721620593419438,0.327812046872843,-0.673480308393974,-0.213117522438652,0.278287504068746,0.00334956374867916,1.77042093238495,-0.971266584204021,-1.03346985254009,1.16796852341727,-1.43965691149069,0.955616053673206,1.41780454357603,-0.317800110225506,1.21544793310048,-0.544665300266564,1.92643425831798,-0.235655388510852,-0.738454480255832
"Gene59",0.0841999881793116,-0.941327725720399,1.11876068850119,1.17203815885496,-0.307588467867987,1.00941269358751,-0.0159363961420664,-1.92749929556274,0.0798718236672281,-1.14930660091043,-0.141976445279618,1.12985052179342,-0.271404158574709,-0.140104984732653,-0.0372118649608831,-0.109430344980225,1.41319081164704,0.161348695276562,-0.652481202801571,-2.01806029514707,-1.27546295804742,1.34868631757104,0.122384256755207,1.51466227029263,1.85650707833162,-1.05805738524202,0.776848498498871,0.879740182683335,0.948537403945259,0.605330981774358,-0.516687611430006,1.30853106186395,0.506184165061805,0.453015443300331,0.691087201952473,0.905837917972426,-0.165685401297005,-0.127847455902282,0.690988311181421,0.823090659647084,0.0204720914631165,-2.42028526306996,0.109437137361745,-1.18208250966446,-0.329561816657472,0.459063919807361,-0.483636928682933,0.134847180739213,-0.302635494367785,0.370836414576405,-0.2868895870994,1.10210494182739,-1.64285799384672,0.694289997134596,-0.137395132411275,0.688451880331588,-0.0279106693249864,-1.20005666938256,-0.8593298599107,0.509287449320033,0.19211737060741,-0.78429976591406,-1.78883609583928,-0.757185560582299,-0.644067517904537,-0.0262647089565567,0.584763422214081,-0.259392627997458,0.732937094249006,0.746751982698411,-0.769882234065202,-0.179014764584855,0.260193304446441,-0.381445528531493,1.07257035191039,0.0944856268422641,-0.572074321876571,0.533893036646071,-0.531077084372047,0.715446904727259,1.66958607050852,1.29858072308443,0.088130411776832,-0.977726012140014,0.17610887495356,0.206837278319491,-0.267301261604499,1.56686571970295,-0.838759139770502,-0.492796976299304,0.933548818339435,-0.634620193173142,1.31582330076399,1.53602168950415,-0.491074558482407,0.879454453095708,-0.669076427062275,2.04225810394261,-0.34609286488763,-0.800132561078241
"Gene60",-0.198727514597388,-0.388991403849104,0.281120054277502,-1.41179390409802,1.65463702476322,-0.221752295705756,2.18203494750074,-0.537921463779937,1.44913583695844,-0.00307898056759746,-1.08488414064502,-0.660548673717971,0.149236341786118,1.04549981094411,1.38341670765796,0.529226898152462,1.05135139385996,2.34446846510317,-0.83394517650062,-1.84505085129074,-0.663059848920171,0.906072912965846,-1.17408619449982,2.1812023312063,-1.35018283283838,2.81491117187254,1.29296628825667,1.56993566468569,0.272222809817275,1.35223388189804,0.972410902399118,0.40081801082977,-0.0223331938965222,-1.47614298710312,1.06521695825282,0.16908701740232,-1.49367451815479,-0.753243075781578,1.15093334629853,1.83465548753599,0.0543908299179738,-0.323228879412679,-0.231004637809337,-1.54541383685613,-0.825877003872194,0.962290436673425,0.364691499118342,-0.0640411333503382,1.17044777779607,-1.5621123172926,0.114608719883273,1.43293788687973,-2.67088286965161,0.392975786114617,-0.0442376945069969,0.550439191108597,0.450938795639237,-1.13530953382941,-1.0923703227784,0.370051900711644,0.175023924249879,-0.805361918619815,-1.99336030781483,-0.837284619059386,-0.678547171678891,0.181183806655799,0.52577167526866,-0.425649769843938,0.828634591630639,0.949153269082998,-0.950826484545548,-0.164138429988739,0.273894864037521,-0.604462300588601,1.38771209248352,-0.244941700432022,-0.218644895969993,0.208228233408814,-0.56215191133573,0.730066143033109,1.944935119511,1.5488708608148,0.58221860602023,-0.418214547812361,-0.539211168719828,-0.129715626409083,-0.466602595165238,1.49321409333589,-0.76001677564437,-0.66804892471764,0.626386707331868,-0.493261852533385,1.16045872643933,1.25761796464717,-0.296386096197082,1.15965176330054,-0.779416219487677,1.89060703598879,-0.52004718735158,-0.799462794430097
"Gene61",0.960476135474771,-0.0106591522715821,-0.427011633364592,0.392337617028429,0.199960087401549,0.945963419038677,0.203354120999553,0.173844403407715,-1.28518062199294,-1.47014554162327,-0.548635157523138,-0.103193663001028,-0.120491050937027,1.20366203655157,0.51346933959279,2.08716339271734,0.88055533687091,-0.388460227158186,-0.449711831030858,0.168439403948625,-1.23928509469173,-1.84057225890804,-0.389415130668954,-0.524574512906113,-0.491393147454321,0.853094257978759,0.705955642078539,1.03640445505408,-0.519041377821332,-0.176246421889409,0.529151591361296,0.0847300387727924,-1.19889244046162,-0.157335897942791,1.05461345286098,-0.779471322900069,0.574408997244214,-0.445536849009602,-0.715112547642566,-1.59250620240679,-0.703470233207208,0.325941168047449,0.737882643306161,0.808144238782813,0.11805948499397,-0.176617428192937,1.38387884998897,0.612379552822189,-2.37562907434522,0.103619680718309,0.249260411374981,0.918679483451302,-2.58837486040239,0.47315089866447,-0.225176865938449,-0.0783054763861794,0.249450085103686,-0.742467563114797,-1.21681872934452,-0.392492527907146,-0.312958560867954,-0.849047882513632,-1.08053738945725,-0.403641609282744,-0.41484832536557,0.0895300016807182,0.710872569642634,-0.168084273316806,0.651780259365708,0.860583684565972,-1.11772587109182,-0.0267550771989455,0.631329721182816,-0.20099963792804,1.06626536353679,-0.210079772939061,-0.0517205597581919,0.0940984820722426,-0.369440630393542,1.13649113508635,1.58388253801816,1.23766425620211,0.654099319917346,-0.660521090004612,-0.450828046393439,-0.350888273941486,-0.517913667206656,1.09419505879697,-0.852992006336871,-0.336173584818327,0.838773795071398,-0.516000224942334,1.68326416002177,1.61454424192634,-0.208375005861525,1.05501700801841,-0.580689472718318,1.86758347332179,-0.466267568015751,-0.435552359917839
"Gene62",-1.06526780395411,0.242740423339422,0.26036920864883,-1.0027349785574,-0.392785054083251,0.907533121678425,1.04500331011051,0.188772961066797,-0.274722024991763,0.803468611507571,0.348425864717193,-0.371686015872122,0.420765159757457,0.92728543946755,-0.703489742131977,1.15002908702401,0.844833872938488,0.252542520452977,-0.179089069644846,0.365084946663748,-0.829188631222138,-0.111914538502813,-1.37084257948718,0.701737594236276,1.24082573010561,1.44412090843884,0.811875092767456,-0.349928001835922,-0.408479219615687,-0.792821667789581,-0.41425200855976,0.449946380048372,1.1253208544765,1.43683188236375,1.02848974322596,0.161804974804961,-0.354319094761895,0.356793042454094,0.519932346176255,0.566549656624624,-0.252610582802635,0.227346252912772,0.0129775473755726,1.54355447253,-0.316449834085961,0.356748406649529,-0.130177523971007,-0.84038941843546,0.0488144061450548,-0.467012352140088,0.579517955674835,0.805179398141352,-2.2116837140934,0.684018621366093,-0.720642783425163,-0.529123924651095,0.586316157425746,-1.16159607454887,-1.31994139153868,0.0781611233432963,-0.398181027631236,-0.879671297428103,-1.13358391092368,-0.801879023411814,-0.00803515336615913,0.556870833376603,1.01395371833408,-0.00751203128764384,0.598200585710802,1.11769448226341,-1.12076091854026,-0.250540663207697,0.855133273563501,-0.622473220733073,1.03909681001927,-0.49921984198783,-0.0796558970815403,-0.132868425906528,-0.821609413226957,1.64186975826816,1.36714581459601,1.41925841797019,0.766163901703794,-1.18838175485254,-0.524719062503442,-0.0504198775341206,-1.07633592751679,0.877698524136072,-0.564656365749526,-0.739178022516561,1.51877569105062,-0.548446218369834,1.61474424331612,0.943386906371953,-0.0248807795675044,0.635751719020634,-0.138382699373282,2.0687866032289,-0.248733658072955,-0.821586582492324
"Gene63",0.961232084229907,-2.07643281150667,-0.0706992918661776,-0.42735250053133,0.37870321227017,0.197042439294982,0.469225946847356,-0.292476590687793,-0.862952255249795,0.0712993138817229,-0.948863557477302,-2.06159618960266,1.5236285753721,0.370105903657754,-0.412420143954399,-0.683092229887735,-0.015725984360171,0.454764654025713,0.341672269305869,-0.997173763149114,1.56685053525584,1.09518968776741,-0.923041922767125,-0.520118508154051,0.777063582236554,-1.44107312329572,-0.0164070965056465,-1.19630102114405,0.756601097820555,0.98675005033123,1.19425423385838,-0.515013728448258,0.25635112559807,0.594646344774306,-0.0928998574673266,-1.08218005295189,-2.15454469570596,-0.525544213032668,-2.57007931898498,0.474355016347333,0.0312738646325115,-0.665802068380556,-1.17316633343663,-1.53426185564126,0.0531974083705038,-1.34913962127654,-0.00406580002175513,-0.934039533309911,0.404681228494634,1.16196882704305,0.703969903712572,0.485840203480116,-2.10684756803135,0.257364903356959,-0.567408209560367,-0.348625846915251,0.564678027023255,-1.30992588557026,-0.806622663312612,0.0477521048038095,-0.671273023044377,-0.197625642572901,-1.45780396010878,-1.01284254121719,0.180392479914142,0.721826522251561,1.3499932488432,0.00410425944815145,0.438595306853155,1.35541808306557,-0.99806503345502,0.259226844943582,0.721121974674864,-0.924921287009104,0.859170878806554,-0.0614681542853574,0.0319847838023369,-0.323240019031523,-1.12224318589093,1.47168083473683,1.2472771179595,0.901028147898408,0.819641984012322,-1.40488103635159,-0.575831043401752,0.067858122210469,-1.06407574000713,1.0009907194912,-0.172925491437911,-1.01850535457026,1.63060544877289,-0.636805613111339,1.28959287703893,0.253701257213125,0.198031790696378,0.205336516552341,-0.151056169402383,2.14770689364786,-0.326467975659267,-1.34862160281011
"Gene64",1.05802661340652,1.07693999930514,1.16780172242951,-1.96819766553869,0.452155911739906,1.4463341195626,-2.53034526601893,0.43252278591551,0.051786183936651,-0.327129670287898,1.02963435876476,-0.917090979390618,-1.17386490512122,-0.649923656671016,-0.779354755590089,0.655605666438713,1.35788407192719,-0.407147433289801,0.395703809586948,-1.29352957272888,-1.16229637421571,0.694406937877374,0.000762863372005318,-1.28345307721079,0.674876430560031,-0.691326163150155,1.1976711971391,-1.45604992756086,-0.814520469136337,0.995249715295721,1.80049833041468,0.417479003676311,-0.642756998700848,0.332301076336407,-1.56509593557313,-1.02466776613207,-0.921743160777444,-1.69558948756752,1.34352946223124,-0.508038413093424,-0.41933304138259,-0.206338703065167,1.22259919214998,0.533764110867325,0.782526249999135,-0.339150598379468,0.242854796398826,1.28221036218906,-0.0549009888497848,1.66238107499733,1.30592322787278,0.663031386942208,-1.99974775846159,0.262302017280855,0.0367125514373619,0.278865291549945,0.306642445834142,-1.21214079088439,-0.579130971802743,0.340851489259095,-0.40953071947415,-0.524446986375238,-1.45017452816047,-1.12483679746296,0.0602734353897969,0.791071426840947,0.840844796487987,0.422963993515934,0.0440029966272587,1.47400431416299,-0.999370801882397,0.837698084661405,0.385365688592398,-1.55197151684076,0.967010367720889,0.457937125796229,0.00867559506146995,-0.940666112603213,-0.397333313148126,1.635884365485,1.10544580899521,0.70213496927713,0.648139749491785,-1.03625543867158,-0.38721679789187,0.331407803873745,-1.30975253564691,1.09899971590206,-0.656374492617817,-0.980116049308562,1.15569040110633,-1.47688631393116,1.22490490395227,-0.149819103295711,0.165976593900447,0.390176032814907,-0.318039962238997,2.08619756106328,-0.574732327736866,-1.34606726038974
"Gene65",0.196223446750429,-1.182829366623,0.271536933132198,0.465243149697701,-0.259424023445064,-1.85621750568202,0.847303923456928,-0.619318057644916,1.26544817241708,-0.0413084053852109,-0.102533392038416,-0.760102421243093,-1.60532047289775,0.461695531759125,-0.376480892607713,0.559287861124805,1.71978189818852,-0.543853144581262,0.546386805407484,-0.727531891733005,0.872419574390926,1.64996171618855,-0.827084806027044,-1.34232381021457,-2.05127211730306,-0.136715315994454,-0.64703636837047,-0.697455894474892,-1.61321135404214,0.333098072637786,0.539724750286965,1.34718173018894,-1.67276937789391,-1.80283991433758,0.466470277613431,-0.25090449487447,-0.953857041398342,-0.822402472339985,1.62680679684532,-0.835407327459371,-1.74508767133745,-0.941141651846733,-0.180728554399507,0.481803501545244,0.737472772454386,2.87263355996718,0.635642692209251,0.568885577785097,1.68026338366862,-0.714233180708852,0.930115567206987,0.466245648613272,-2.12637561240511,0.095733472944629,0.289817554142494,1.02301293210978,0.49012430834959,-1.53326661661922,-1.24136409171615,0.170751129764197,-0.383732935989865,-0.630197899270252,-1.29152593533591,-0.923306962592849,0.124452997532233,1.46653545534719,0.703677763652986,0.566147410593405,-0.159734627132821,1.719580746315,-1.21968352583496,0.678989384773894,0.46848895921369,-1.24884488398686,0.995190035794954,0.597872482130287,0.181632923021125,-0.77440800298977,0.107593191238173,1.14875133136908,0.848577076837281,0.875565386214772,0.693259940707371,-1.13073788674524,-0.954651341934629,0.0845754923306493,-0.89281911697598,1.36892228187737,-0.813592540702121,-1.50615779429855,1.25582795189029,-1.16087213356019,0.844125201271955,-0.341116756658497,0.340097924309911,0.67797623257636,-0.583996142395489,2.26037411602992,-0.441025577329246,-1.83053871892622
